CUSIP,State,LastTradeDate
92818AZ58,VA,09-JAN-18
92818HBH3,VA,03-OCT-17
92818HBJ9,VA,07-SEP-17
92818HEG2,VA,25-SEP-17
92818HEN7,VA,13-MAY-16
92818HGE5,VA,11-MAY-17
92818L3M2,VA,11-APR-17
92818L3Q3,VA,10-AUG-16
92818L5Q1,VA,02-AUG-16
92818L7W6,VA,12-AUG-16
92818LN32,VA,14-JUN-17
92818MAJ9,VA,04-AUG-17
92818MCT5,VA,30-AUG-17
92818MFR6,VA,11-MAY-17
92818MFS4,VA,11-MAY-17
92818MFT2,VA,12-SEP-17
92818MFV7,VA,11-MAY-17
92818MKD1,VA,16-AUG-17
92818MLU2,VA,10-NOV-17
92818MME7,VA,23-AUG-17
92818MRG7,VA,02-NOV-17
92818MRL6,VA,02-NOV-17
92818MTE0,VA,02-NOV-17
915200VQ9,VT,18-MAY-17
915200VR7,VT,05-JAN-16
915200YE3,VT,16-JUN-17
915200YF0,VT,16-JUN-17
915200YG8,VT,16-JUN-17
915200YJ2,VT,09-AUG-17
915200YQ6,VT,16-JUN-17
924214WS4,VT,30-JUN-16
924214WT2,VT,30-JUN-16
924214WU9,VT,30-JUN-16
924214XL8,VT,30-JUN-16
924214XM6,VT,30-JUN-16
924214YN3,VT,03-MAR-17
924214ZQ5,VT,03-MAR-17
924258X68,VT,22-AUG-17
924258Y26,VT,22-AUG-17
924258Y42,VT,22-AUG-17
155048DK4,WA,28-APR-17
181108YH8,WA,26-AUG-16
181108YJ4,WA,02-NOV-17
181108YK1,WA,28-DEC-17
181108YL9,WA,28-DEC-17
181108YM7,WA,26-AUG-16
277210FR6,WA,18-AUG-16
277210FS4,WA,23-AUG-16
277210FZ8,WA,17-AUG-16
277210GA2,WA,22-SEP-16
277210GB0,WA,17-AUG-16
277210GC8,WA,25-AUG-16
277210GD6,WA,18-AUG-16
277210GY0,WA,04-OCT-16
29270CF91,WA,22-FEB-17
29270CG41,WA,04-MAR-16
29270CG66,WA,20-OCT-17
29270CK38,WA,28-DEC-17
29270CK46,WA,25-JUL-17
29270CU37,WA,12-APR-17
29270CV44,WA,09-MAY-17
29270CV93,WA,03-JAN-18
29270CWX9,WA,01-APR-16
29270CZK4,WA,17-JAN-18
29270CZW8,WA,25-OCT-16
300060NA4,WA,18-SEP-17
300060ND8,WA,18-AUG-17
387874YA2,WA,01-DEC-17
389532HR6,WA,08-JAN-16
389532HS4,WA,03-FEB-16
389532HT2,WA,15-APR-16
495278T86,WA,03-FEB-17
495278T94,WA,03-FEB-17
4952894U1,WA,07-OCT-16
495289D56,WA,04-APR-17
495289L73,WA,09-SEP-16
720424XP0,WA,14-APR-16
720424XQ8,WA,09-JAN-18
735371QE9,WA,10-AUG-17
735389RD2,WA,08-AUG-17
735389RE0,WA,28-NOV-16
735389RL4,WA,21-NOV-17
735389RV2,WA,29-APR-16
735389UA4,WA,22-DEC-16
735389UF3,WA,24-FEB-17
735389VD7,WA,22-SEP-17
735389VE5,WA,21-JAN-16
735389VJ4,WA,09-MAY-17
735389YF9,WA,20-OCT-17
812643KG8,WA,11-SEP-17
848712QU2,WA,02-NOV-17
873519PD8,WA,16-AUG-17
873519PL0,WA,16-AUG-17
91523NHX7,WA,15-MAR-17
91523NLA2,WA,18-JAN-17
91523NNH5,WA,03-NOV-16
91523NRA6,WA,30-OCT-17
939720RB6,WA,03-JAN-18
93974C5F3,WA,22-NOV-16
93974C8B9,WA,21-APR-17
93974CG20,WA,29-JUL-16
93974CZQ6,WA,22-JUN-17
93974DA32,WA,31-MAY-17
93974DB49,WA,31-JUL-17
93974DE53,WA,12-JAN-17
93974DG51,WA,08-JAN-18
93974DJR0,WA,18-JAN-18
93974DL55,WA,10-MAR-17
93974DUW6,WA,03-JAN-18
93974DVW5,WA,13-APR-17
93974DW79,WA,14-NOV-17
93974DYF9,WA,22-SEP-17
93974DYR3,WA,10-APR-17
93978EP55,WA,18-OCT-17
93978HCT0,WA,09-AUG-17
93978HEB7,WA,26-JUL-16
93978HFM2,WA,21-MAR-17
93978HJK2,WA,09-JAN-18
93978HMR3,WA,08-JAN-18
93978HNN1,WA,08-MAY-17
93978HNR2,WA,23-MAR-17
93978HRP2,WA,05-JAN-18
93978HSV8,WA,26-OCT-17
93978HSZ9,WA,23-JAN-18
93978HTF2,WA,26-OCT-17
93978HTG0,WA,21-DEC-17
9400937H4,WA,07-NOV-16
9400937J0,WA,14-JUN-16
115516JJ6,WI,01-NOV-17
115516JK3,WI,23-OCT-17
115516JL1,WI,18-DEC-17
299643DK9,WI,21-JAN-16
299643DL7,WI,16-FEB-16
299643DM5,WI,16-FEB-16
565386EP0,WI,25-APR-16
565386ES4,WI,21-JAN-16
565386FG9,WI,11-JAN-16
602245N99,WI,13-OCT-17
602245P22,WI,08-JAN-18
602245P63,WI,10-OCT-17
602245P89,WI,18-JAN-18
602245P97,WI,10-OCT-17
60242MDZ3,WI,30-SEP-16
915260BT9,WI,23-DEC-16
915260BZ5,WI,28-APR-17
92937NAK0,WI,22-SEP-16
92937NAY0,WI,02-MAY-17
92937NAZ7,WI,12-JUN-17
92937NBR4,WI,07-APR-16
92937NBS2,WI,07-APR-16
92937NBT0,WI,02-MAR-17
92937NBV5,WI,10-JAN-17
92937NBW3,WI,02-NOV-17
97705L6V4,WI,22-NOV-17
97705L8M2,WI,21-NOV-16
97705MCW3,WI,07-MAR-17
977123Q43,WI,20-OCT-17
977123Q76,WI,03-MAY-17
977123Q84,WI,03-MAY-17
97712DHB5,WI,25-MAY-17
97712DHG4,WI,28-DEC-16
97712DHH2,WI,26-MAY-17
97712DHJ8,WI,12-APR-17
97712DHK5,WI,31-JAN-17
97712DHN9,WI,07-JUL-16
97712DPE0,WI,22-APR-16
97712DPF7,WI,22-APR-16
97712DPG5,WI,22-APR-16
97712DPH3,WI,22-APR-16
97712DSR8,WI,16-SEP-16
97712DSS6,WI,07-FEB-17
97712DSV9,WI,10-JAN-18
97712DTF3,WI,18-JAN-18
